pair_id,from_node,to_node,reachable,reason,same_path,short_total_length_km,short_total_weight_km,short_edges,short_hotspot_edges,short_hotspot_share_pct,short_avg_hotspot_rate,short_max_hotspot_rate,avoid_total_length_km,avoid_total_weight_km,avoid_edges,avoid_hotspot_edges,avoid_hotspot_share_pct,avoid_avg_hotspot_rate,avoid_max_hotspot_rate,extra_distance_km,hotspot_edges_reduction,avg_hotspot_rate_reduction,max_hotspot_rate_reduction,explainability_short
294,A407,A239,1,,0.0,5.5,7.065217,4.0,1.0,25.0,0.130435,0.521739,5.765217,5.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
295,A407,A238 spur,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
296,A407,A308,1,,0.0,5.619048,7.184265,4.0,1.0,25.0,0.130435,0.521739,5.884265,5.884265,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
297,A407,A239 Cranmer rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
298,A407,A239 Madeira Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
299,A407,A24 Priory Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
300,A407,A240 Warren Drive North,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
301,A407,A243,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
302,A407,A240,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
303,A407,A3(T),1,,0.0,5.142857,6.708075,4.0,1.0,25.0,0.130435,0.521739,5.408075,5.408075,4.0,0.0,0.0,0.0,0.0,0.265218,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
304,A407,B3365,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
305,A407,A244,1,,0.0,7.6,9.165217,5.0,1.0,20.0,0.104348,0.521739,7.865217,7.865217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
306,A407,A3063,1,,0.0,5.5,7.065217,4.0,1.0,25.0,0.130435,0.521739,5.765217,5.765217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
307,A407,A297,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
308,A407,A205 The Avenue,1,,0.0,5.1,6.908696,7.0,2.0,28.571,0.161491,0.608696,5.365217,5.608696,7.0,1.0,14.286,0.086957,0.608696,0.265217,1.0,0.074534,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
309,A407,A23/A204,1,,0.0,6.3,8.108696,7.0,2.0,28.571,0.161491,0.608696,6.565217,6.808696,7.0,1.0,14.286,0.086957,0.608696,0.265217,1.0,0.074534,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
310,A407,London Wall,1,,0.0,5.3,7.108696,7.0,2.0,28.571,0.161491,0.608696,5.565217,5.808696,7.0,1.0,14.286,0.086957,0.608696,0.265217,1.0,0.074534,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
311,A407,A3 Marcilly rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
312,A407,B229,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
313,A407,A3 North Side Wandsworth Common,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
314,A407,A3036 East Hill,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
315,A407,A3 Wandsworth High St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
316,A407,A217 Armoury Way,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
317,A407,B306,1,,0.0,7.742857,9.308075,5.0,1.0,20.0,0.104348,0.521739,8.008075,8.008075,5.0,0.0,0.0,0.0,0.0,0.265218,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
318,A407,A3/A2198,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
319,A407,A201/A100,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
320,A407,A3000,1,,0.0,6.3,7.865217,6.0,1.0,16.667,0.086957,0.521739,6.565217,6.565217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
321,A407,A316,1,,0.0,6.4,7.965217,5.0,1.0,20.0,0.104348,0.521739,6.665217,6.665217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
322,A407,A3002,1,,0.0,12.1,13.665217,6.0,1.0,16.667,0.086957,0.521739,12.365217,12.365217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
323,A407,A4001,1,,0.0,12.4,13.965217,7.0,1.0,14.286,0.074534,0.521739,12.665217,12.665217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
324,A407,M4 J2,1,,0.0,13.46,15.025217,7.0,1.0,14.286,0.074534,0.521739,13.725217,13.725217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
325,A407,A3003,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
326,A407,A3004,1,,0.0,5.3,6.865217,4.0,1.0,25.0,0.130435,0.521739,5.565217,5.565217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
327,A407,A3005,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
328,A407,A310,1,,0.0,6.652381,8.217598,6.0,1.0,16.667,0.086957,0.521739,6.917598,6.917598,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
329,A407,A4127 Greenford Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
330,A407,A3006,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
331,A407,A3008,1,,0.0,5.919048,7.484265,5.0,1.0,20.0,0.104348,0.521739,6.184265,6.184265,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
332,A407,A311,1,,0.0,5.952381,7.517598,5.0,1.0,20.0,0.104348,0.521739,6.217598,6.217598,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
333,A407,A201/A3202,1,,0.0,9.8,11.365217,7.0,1.0,14.286,0.074534,0.521739,10.065217,10.065217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
334,A407,A201/A3203,1,,0.0,9.9,11.465217,7.0,1.0,14.286,0.074534,0.521739,10.165217,10.165217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
335,A407,A3202,1,,0.0,9.7,11.265217,7.0,1.0,14.286,0.074534,0.521739,9.965217,9.965217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
336,A407,A3214,1,,0.0,9.7,11.265217,7.0,1.0,14.286,0.074534,0.521739,9.965217,9.965217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
337,A407,Northumberland Ave,1,,0.0,10.3,11.865217,7.0,1.0,14.286,0.074534,0.521739,10.565217,10.565217,7.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
338,A407,A302 Garden Row,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
339,A407,A302 StGeorges Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
340,A407,A201 London Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
341,A407,A3031,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
342,A407,A3205,1,,0.0,5.4,6.965217,5.0,1.0,20.0,0.104348,0.521739,5.665217,5.665217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
343,A407,A3036,1,,0.0,4.1,5.665217,4.0,1.0,25.0,0.130435,0.521739,4.365217,4.365217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
344,A407,A304,1,,0.0,7.5,9.065217,6.0,1.0,16.667,0.086957,0.521739,7.765217,7.765217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
345,A407,A3044,1,,0.0,4.6,6.165217,4.0,1.0,25.0,0.130435,0.521739,4.865217,4.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
346,A407,M4,1,,0.0,5.2,6.765217,5.0,1.0,20.0,0.104348,0.521739,5.465217,5.465217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
347,A407,A305,1,,0.0,9.919048,11.484265,7.0,1.0,14.286,0.074534,0.521739,10.184265,10.184265,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.074534,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A313 -> A305 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000
348,A407,A305 Paradise Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
349,A407,A307,1,,0.0,4.6,6.165217,4.0,1.0,25.0,0.130435,0.521739,4.865217,4.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
350,A407,A306,1,,0.0,9.2,10.765217,6.0,1.0,16.667,0.086957,0.521739,9.465217,9.465217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
351,A407,A307 Kingsgate Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
352,A407,A307 Richmond Rd/Eden St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
353,A407,A307 Fairfield North/London Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
354,A407,A313,1,,0.0,7.819048,9.384265,5.0,1.0,20.0,0.104348,0.521739,8.084265,8.084265,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
355,A407,A315/A3216,1,,0.0,6.519048,8.084265,5.0,1.0,20.0,0.104348,0.521739,6.784265,6.784265,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
356,A407,A308 Kings Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
357,A407,A3220 Edith Grove,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
358,A407,A308 Sopwith rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
359,A407,A307 Kingsagte Rd,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
360,A407,A309,1,,0.0,9.219048,10.784265,6.0,1.0,16.667,0.086957,0.521739,9.484265,9.484265,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
361,A407,A312,1,,0.0,7.1,8.665217,4.0,1.0,25.0,0.130435,0.521739,7.365217,7.365217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
362,A407,A30,1,,0.0,7.757143,9.32236,5.0,1.0,20.0,0.104348,0.521739,8.02236,8.02236,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
363,A407,A4005,1,,0.0,4.7,6.265217,4.0,1.0,25.0,0.130435,0.521739,4.965217,4.965217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
364,A407,A4020,1,,0.0,11.8,13.365217,5.0,1.0,20.0,0.104348,0.521739,12.065217,12.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
365,A407,A404,1,,0.0,5.036364,7.683004,4.0,2.0,50.0,0.26087,0.521739,5.301581,6.383004,4.0,1.0,25.0,0.130435,0.521739,0.265217,1.0,0.130435,0.0,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
366,A407,A4127,1,,0.0,6.236364,8.883004,5.0,2.0,40.0,0.208696,0.521739,6.865217,6.865217,5.0,0.0,0.0,0.0,0.0,0.628853,2.0,0.208696,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |   - LA Boundary -> A404 | hotspot_rate=0.5217 | penalty_km=1.0814 | len_km=1.0364 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000
367,A407,B458,1,,0.0,7.8,9.365217,5.0,1.0,20.0,0.104348,0.521739,8.065217,8.065217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
368,A407,A314,1,,0.0,5.6,7.165217,4.0,1.0,25.0,0.130435,0.521739,5.865217,5.865217,4.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.130435,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
369,A407,A312/A305,1,,0.0,6.6,8.165217,5.0,1.0,20.0,0.104348,0.521739,6.865217,6.865217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
370,A407,B363,1,,0.0,6.7,8.265217,5.0,1.0,20.0,0.104348,0.521739,6.965217,6.965217,5.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.104348,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
371,A407,A30/A312/A4,1,,0.0,8.011111,9.576329,6.0,1.0,16.667,0.086957,0.521739,8.276329,8.276329,6.0,0.0,0.0,0.0,0.0,0.265218,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
372,A407,Notting Hill Gate roundabout,1,,0.0,7.04,8.605217,6.0,1.0,16.667,0.086957,0.521739,7.305217,7.305217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
373,A407,A315 Studland St,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
374,A407,A219/A306,0,No path in one or both objectives,,,,,,,,,,,,,,,,,,,,
375,A407,A402,1,,0.0,6.9,8.465217,6.0,1.0,16.667,0.086957,0.521739,7.165217,7.165217,6.0,0.0,0.0,0.0,0.0,0.265217,1.0,0.086957,0.521739,  - A41 -> LA Boundary | hotspot_rate=0.5217 | penalty_km=1.5652 | len_km=1.5000 |  | Edges added in the avoid route (top changes): |   + A407 -> A406 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=2.1000 |   + A406 -> A504 | hotspot_rate=0.0000 | penalty_km=0.0000 | len_km=1.3652
