region,from_node,to_node,same_path,short_len_km,short_weight_km,short_penalty_km,short_hot_edges,short_hot_share_pct,short_avg_hotspot,short_max_hotspot,avoid_len_km,avoid_weight_km,avoid_penalty_km,avoid_hot_edges,avoid_hot_share_pct,avoid_avg_hotspot,avoid_max_hotspot,delta_len_km,delta_weight_km,delta_hot_edges,explain_reason,explain_removed_edges,explain_removed_risky_edges,explain_removed_risky_top5
London,A407,A213 Penge Rd,False,8.2,9.765217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.465217391304348,8.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A213 Sunny Bank,False,8.1,9.665217391304347,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.365217391304348,8.365217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.299999999999999,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A214,False,8.6,10.165217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.865217391304348,8.865217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A215,False,7.8,9.365217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.065217391304348,8.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A216,False,6.8,8.365217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.065217391304348,7.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A217,False,8.9,10.465217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,9.165217391304347,9.165217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A218,False,7.214285714285714,8.779503105590063,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,7.479503105590062,7.479503105590062,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A219,False,7.4,8.965217391304348,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,7.665217391304347,7.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2205,False,8.628571428571428,10.193788819875778,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.893788819875777,8.893788819875777,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2206,False,8.22857142857143,9.793788819875777,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.493788819875776,8.493788819875776,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A221,False,6.6000000000000005,8.165217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,6.865217391304348,6.865217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2211,False,8.628571428571428,10.193788819875778,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,8.893788819875777,8.893788819875777,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2212,False,6.5,8.065217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.765217391304348,6.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2213,False,7.3,8.865217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,7.565217391304348,7.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2214,False,4.2,5.765217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.465217391304348,4.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2216,False,4.8,6.365217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.065217391304348,5.065217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2217,False,4.5,6.065217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.765217391304348,4.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A2218,False,5.0,6.565217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.265217391304348,5.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A222,False,6.0,7.565217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,6.265217391304348,6.265217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A222 Cherry Orchard Rd,False,7.6,9.165217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.8652173913043475,7.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A223,False,6.3,7.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,6.565217391304348,6.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A224,False,7.6,9.165217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.8652173913043475,7.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A23,False,9.200000000000001,10.765217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,9.465217391304348,9.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A23/A204,False,6.3,8.108695652173914,1.8086956521739133,2,28.57142857142857,0.1614906832298137,0.6086956521739131,6.565217391304348,6.808695652173913,0.24347826086956526,1,14.285714285714285,0.08695652173913045,0.6086956521739131,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A232,False,7.1000000000000005,8.665217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,7.3652173913043475,7.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A232 Epsom Rd,False,9.6,11.165217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,9.865217391304348,9.865217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A232 High St,False,9.700000000000001,11.265217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,9.965217391304348,9.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A232 Stafford Rd,False,9.4,10.965217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,9.665217391304347,9.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A234,False,4.3,5.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.565217391304348,4.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A236,False,6.1,7.665217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.3652173913043475,6.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A238,False,5.1,6.665217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.3652173913043475,5.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A239,False,5.5,7.065217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.765217391304348,5.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A239 Central Rd,False,4.64,6.205217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.9052173913043475,4.9052173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A24,False,5.5,7.065217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,5.765217391304348,5.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A244,False,7.6000000000000005,9.165217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,7.8652173913043475,7.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A298,False,5.5,7.065217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,5.765217391304348,5.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3,False,4.6000000000000005,6.408695652173914,1.8086956521739133,2,33.33333333333333,0.1884057971014493,0.6086956521739131,4.8652173913043475,5.108695652173913,0.24347826086956526,1,16.666666666666664,0.10144927536231885,0.6086956521739131,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3(T),False,5.142857142857143,6.708074534161491,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.40807453416149,5.40807453416149,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A30,False,7.757142857142857,9.322360248447206,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,8.022360248447205,8.022360248447205,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A30/A312/A4,False,8.011111111111111,9.576328502415459,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,8.276328502415458,8.276328502415458,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A300,False,4.4,6.208695652173914,1.8086956521739133,2,40.0,0.22608695652173916,0.6086956521739131,4.665217391304347,4.908695652173913,0.24347826086956526,1,20.0,0.12173913043478261,0.6086956521739131,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3000,False,6.3,7.865217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,6.565217391304348,6.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3002,False,12.1,13.665217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,12.365217391304348,12.365217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3004,False,5.3,6.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.565217391304348,5.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3008,False,5.919047619047619,7.484265010351967,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.184265010351966,6.184265010351966,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A301,False,9.700000000000001,11.265217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,9.965217391304348,9.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A302,False,9.5,11.065217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,9.765217391304347,9.765217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3036,False,4.1000000000000005,5.665217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.3652173913043475,4.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3036/A3200 roundabout,False,10.08,11.645217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,10.345217391304347,10.345217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A304,False,7.5,9.065217391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,7.765217391304348,7.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3044,False,4.6,6.165217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.8652173913043475,4.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A305,False,9.91904761904762,11.484265010351967,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,10.184265010351966,10.184265010351966,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A306,False,9.2,10.765217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,9.465217391304348,9.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3063,False,5.5,7.065217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.765217391304348,5.765217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A307,False,4.6,6.165217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.8652173913043475,4.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A308,False,5.6190476190476195,7.184265010351967,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.8842650103519665,5.8842650103519665,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A309,False,9.21904761904762,10.784265010351968,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,9.484265010351967,9.484265010351967,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A310,False,6.652380952380953,8.217598343685301,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,6.9175983436853,6.9175983436853,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A311,False,5.9523809523809526,7.5175983436853,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.2175983436853,6.2175983436853,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A312,False,7.1000000000000005,8.665217391304349,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,7.3652173913043475,7.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A312 Church Rd,False,5.3,6.865217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.565217391304348,5.565217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A312 North Hyde Rd,False,5.9625,7.527717391304348,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,6.227717391304347,6.227717391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A312/A305,False,6.6000000000000005,8.165217391304349,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.8652173913043475,6.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000016,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A313,False,7.81904761904762,9.384265010351967,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,8.084265010351967,8.084265010351967,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A314,False,5.6000000000000005,7.165217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,5.8652173913043475,5.8652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A315,False,6.1000000000000005,7.665217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.3652173913043475,6.3652173913043475,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A315/A3216,False,6.519047619047619,8.084265010351967,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.784265010351967,6.784265010351967,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A316,False,6.4,7.965217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,6.665217391304347,6.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3200,False,4.53,6.095217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.795217391304348,4.795217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3201,False,10.200000000000001,11.765217391304349,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,10.465217391304348,10.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3202,False,9.700000000000001,11.265217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,9.965217391304348,9.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3204,False,10.1,11.665217391304349,1.5652173913043481,1,16.666666666666664,0.08695652173913043,0.5217391304347826,10.365217391304348,10.365217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434874,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3205,False,5.4,6.965217391304348,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.665217391304347,5.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3207,False,5.6000000000000005,7.408695652173914,1.8086956521739133,2,28.57142857142857,0.1614906832298137,0.6086956521739131,5.8652173913043475,6.108695652173913,0.24347826086956526,1,14.285714285714285,0.08695652173913045,0.6086956521739131,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3209,False,7.4,8.965217391304348,1.5652173913043481,1,12.5,0.06521739130434782,0.5217391304347826,7.665217391304347,7.665217391304347,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3211,False,4.2,5.765217391304348,1.5652173913043481,1,25.0,0.13043478260869565,0.5217391304347826,4.465217391304348,4.465217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.2999999999999998,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3214,False,9.700000000000001,11.265217391304349,1.5652173913043481,1,14.285714285714285,0.07453416149068323,0.5217391304347826,9.965217391304348,9.965217391304348,0.0,0,0.0,0.0,0.0,0.26521739130434696,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
London,A407,A3216,False,5.590909090909091,7.156126482213439,1.5652173913043481,1,20.0,0.10434782608695652,0.5217391304347826,5.856126482213439,5.856126482213439,0.0,0,0.0,0.0,0.0,0.26521739130434785,-1.3000000000000007,1,Avoid-route changed to bypass higher-risk edges on the shortest route.,3,1,"A41->LA Boundary (risk=0.522, penalty=1.565)"
