step,src,dst,length_km,weight_km,hotspot_rate,is_hotspot,penalty_km,pair_id,route
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,144,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,144,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,144,avoid_hotspots
5,A222,A210,1.1,1.1,0.0,0,0.0,144,avoid_hotspots
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,144,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,145,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,145,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,145,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,145,shortest_distance
5,A222,A210,1.1,1.1,0.0,0,0.0,145,shortest_distance
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,145,shortest_distance
7,A2,A2205,0.8,0.8,0.0,0,0.0,145,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,145,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,145,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,145,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,145,avoid_hotspots
5,A222,A210,1.1,1.1,0.0,0,0.0,145,avoid_hotspots
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,145,avoid_hotspots
7,A2,A2205,0.8,0.8,0.0,0,0.0,145,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,146,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,146,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,146,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,146,shortest_distance
5,A222,A210,1.1,1.1,0.0,0,0.0,146,shortest_distance
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,146,shortest_distance
7,A2,A2206,0.4,0.4,0.0,0,0.0,146,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,146,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,146,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,146,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,146,avoid_hotspots
5,A222,A210,1.1,1.1,0.0,0,0.0,146,avoid_hotspots
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,146,avoid_hotspots
7,A2,A2206,0.4,0.4,0.0,0,0.0,146,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,147,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,147,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,147,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,147,shortest_distance
5,A222,A210,1.1,1.1,0.0,0,0.0,147,shortest_distance
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,147,shortest_distance
7,A2,A2211,0.8,0.8,0.0,0,0.0,147,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,147,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,147,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,147,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,147,avoid_hotspots
5,A222,A210,1.1,1.1,0.0,0,0.0,147,avoid_hotspots
6,A210,A2,0.7285714285714285,0.7285714285714285,0.0,0,0.0,147,avoid_hotspots
7,A2,A2211,0.8,0.8,0.0,0,0.0,147,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,148,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,148,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,148,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,148,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,148,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,148,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,148,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,148,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,148,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,148,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,149,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,149,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,149,shortest_distance
4,LA Boundary,A3200,0.53,0.53,0.0,0,0.0,149,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,149,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,149,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,149,avoid_hotspots
4,LA Boundary,A3200,0.53,0.53,0.0,0,0.0,149,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,160,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,160,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,160,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,160,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,160,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,160,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,160,shortest_distance
8,A205,A20,2.2,2.2,0.0,0,0.0,160,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,160,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,160,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,160,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,160,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,160,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,160,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,160,avoid_hotspots
8,A205,A20,2.2,2.2,0.0,0,0.0,160,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,163,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,163,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,163,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,163,shortest_distance
5,A222,A2001,0.4,0.4,0.0,0,0.0,163,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,163,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,163,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,163,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,163,avoid_hotspots
5,A222,A2001,0.4,0.4,0.0,0,0.0,163,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,164,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,164,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,164,shortest_distance
4,LA Boundary,A200,0.1,0.1,0.0,0,0.0,164,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,164,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,164,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,164,avoid_hotspots
4,LA Boundary,A200,0.1,0.1,0.0,0,0.0,164,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,168,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,168,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,168,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,168,shortest_distance
5,A222,A211,0.4,0.4,0.0,0,0.0,168,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,168,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,168,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,168,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,168,avoid_hotspots
5,A222,A211,0.4,0.4,0.0,0,0.0,168,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,169,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,169,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,169,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,169,shortest_distance
5,A222,A2001,0.4,0.4,0.0,0,0.0,169,shortest_distance
6,A2001,A224,1.2,1.2,0.0,0,0.0,169,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,169,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,169,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,169,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,169,avoid_hotspots
5,A222,A2001,0.4,0.4,0.0,0,0.0,169,avoid_hotspots
6,A2001,A224,1.2,1.2,0.0,0,0.0,169,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,170,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,170,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,170,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,170,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,170,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,170,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,170,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,170,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,171,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,171,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,171,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,171,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,171,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,171,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,171,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,171,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,171,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,171,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,172,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,172,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,172,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,172,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,172,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,172,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,172,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,172,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,172,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,172,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,172,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,172,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,176,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,176,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,176,shortest_distance
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,176,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,176,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,176,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,176,avoid_hotspots
4,LA Boundary,A222,2.0,2.0,0.0,0,0.0,176,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,185,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,185,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,185,shortest_distance
4,LA Boundary,A3036,0.1,0.1,0.0,0,0.0,185,shortest_distance
5,A3036,A203,0.2,0.2,0.0,0,0.0,185,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,185,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,185,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,185,avoid_hotspots
4,LA Boundary,A3036,0.1,0.1,0.0,0,0.0,185,avoid_hotspots
5,A3036,A203,0.2,0.2,0.0,0,0.0,185,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,186,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,186,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,186,shortest_distance
4,LA Boundary,A2217,0.5,0.5,0.0,0,0.0,186,shortest_distance
5,A2217,A202,0.2,0.2,0.0,0,0.0,186,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,186,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,186,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,186,avoid_hotspots
4,LA Boundary,A2217,0.5,0.5,0.0,0,0.0,186,avoid_hotspots
5,A2217,A202,0.2,0.2,0.0,0,0.0,186,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,193,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,193,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,193,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,193,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,193,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,193,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,193,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,193,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,193,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,193,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,194,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,194,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,194,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,194,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,194,shortest_distance
6,A2043,A238,0.2,0.2,0.0,0,0.0,194,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,194,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,194,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,194,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,194,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,194,avoid_hotspots
6,A2043,A238,0.2,0.2,0.0,0,0.0,194,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,195,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,195,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,195,shortest_distance
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,195,shortest_distance
5,A307,A2043,0.3,0.3,0.0,0,0.0,195,shortest_distance
6,A2043,A298,0.6,0.6,0.0,0,0.0,195,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,195,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,195,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,195,avoid_hotspots
4,LA Boundary,A307,0.6,0.6,0.0,0,0.0,195,avoid_hotspots
5,A307,A2043,0.3,0.3,0.0,0,0.0,195,avoid_hotspots
6,A2043,A298,0.6,0.6,0.0,0,0.0,195,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,196,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,196,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,196,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,196,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,196,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,196,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,196,shortest_distance
8,A205,A208,1.8,1.8,0.0,0,0.0,196,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,196,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,196,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,196,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,196,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,196,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,196,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,196,avoid_hotspots
8,A205,A208,1.8,1.8,0.0,0,0.0,196,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,197,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,197,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,197,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,197,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,197,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,197,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,197,shortest_distance
8,A205,A21,0.2,0.2,0.0,0,0.0,197,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,197,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,197,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,197,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,197,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,197,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,197,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,197,avoid_hotspots
8,A205,A21,0.2,0.2,0.0,0,0.0,197,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,198,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,198,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,198,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,198,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,198,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,198,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,198,shortest_distance
8,A205,A218,0.3142857142857143,0.3142857142857143,0.0,0,0.0,198,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,198,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,198,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,198,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,198,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,198,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,198,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,198,avoid_hotspots
8,A205,A218,0.3142857142857143,0.3142857142857143,0.0,0,0.0,198,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,199,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,199,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,199,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,199,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,199,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,199,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,199,shortest_distance
8,A205,A2213,0.4,0.4,0.0,0,0.0,199,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,199,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,199,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,199,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,199,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,199,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,199,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,199,avoid_hotspots
8,A205,A2213,0.4,0.4,0.0,0,0.0,199,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,200,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,200,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,200,shortest_distance
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,200,shortest_distance
5,A201,A300,0.2,0.2,0.0,0,0.0,200,shortest_distance
6,A300,A3,0.2,0.2,0.0,0,0.0,200,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,200,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,200,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,200,avoid_hotspots
4,LA Boundary,A201,0.2,0.44347826086956527,0.6086956521739131,1,0.24347826086956526,200,avoid_hotspots
5,A201,A300,0.2,0.2,0.0,0,0.0,200,avoid_hotspots
6,A300,A3,0.2,0.2,0.0,0,0.0,200,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,201,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,201,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,201,shortest_distance
4,LA Boundary,A4,1.3,1.3,0.0,0,0.0,201,shortest_distance
5,A4,A315,0.8,0.8,0.0,0,0.0,201,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,201,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,201,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,201,avoid_hotspots
4,LA Boundary,A4,1.3,1.3,0.0,0,0.0,201,avoid_hotspots
5,A4,A315,0.8,0.8,0.0,0,0.0,201,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,202,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,202,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,202,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,202,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,202,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,202,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,202,shortest_distance
8,A205,A3209,0.5,0.5,0.0,0,0.0,202,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,202,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,202,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,202,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,202,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,202,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,202,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,202,avoid_hotspots
8,A205,A3209,0.5,0.5,0.0,0,0.0,202,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,203,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,203,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,203,shortest_distance
4,LA Boundary,A3220,0.3,0.3,0.0,0,0.0,203,shortest_distance
5,A3220,A3216,1.290909090909091,1.290909090909091,0.0,0,0.0,203,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,203,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,203,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,203,avoid_hotspots
4,LA Boundary,A3220,0.3,0.3,0.0,0,0.0,203,avoid_hotspots
5,A3220,A3216,1.290909090909091,1.290909090909091,0.0,0,0.0,203,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,204,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,204,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,204,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,204,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,204,shortest_distance
6,A2015,A2218,0.2,0.2,0.0,0,0.0,204,shortest_distance
7,A2218,A205,1.9,1.9,0.0,0,0.0,204,shortest_distance
8,A205,Morval Rd roundabout,1.9,1.9,0.0,0,0.0,204,shortest_distance
1,A407,A406,2.1,2.1,0.0,0,0.0,204,avoid_hotspots
2,A406,A504,1.3652173913043475,1.3652173913043475,0.0,0,0.0,204,avoid_hotspots
3,A504,LA Boundary,0.8,0.8,0.0,0,0.0,204,avoid_hotspots
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,204,avoid_hotspots
5,A234,A2015,0.5,0.5,0.0,0,0.0,204,avoid_hotspots
6,A2015,A2218,0.2,0.2,0.0,0,0.0,204,avoid_hotspots
7,A2218,A205,1.9,1.9,0.0,0,0.0,204,avoid_hotspots
8,A205,Morval Rd roundabout,1.9,1.9,0.0,0,0.0,204,avoid_hotspots
1,A407,A5,2.1,2.1,0.0,0,0.0,205,shortest_distance
2,A5,A41,0.4,0.4,0.0,0,0.0,205,shortest_distance
3,A41,LA Boundary,1.5,3.065217391304348,0.5217391304347826,1,1.5652173913043481,205,shortest_distance
4,LA Boundary,A234,0.3,0.3,0.0,0,0.0,205,shortest_distance
5,A234,A2015,0.5,0.5,0.0,0,0.0,205,shortest_distance
