route,seq,src,dst,length_km,hotspot_rate,weight_km,penalty_km,from_node,to_node
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3044
avoid_hotspots,4,LA Boundary,A3044,0.6,0.0,0.6,0.0,A407,A3044
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A305
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A305
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A305
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A305
shortest_distance,5,A308,A313,2.2,0.0,2.2,0.0,A407,A305
shortest_distance,6,A313,A309,1.4,0.0,1.4,0.0,A407,A305
shortest_distance,7,A309,A305,0.7,0.0,0.7,0.0,A407,A305
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A305
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A305
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A305
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A305
avoid_hotspots,5,A308,A313,2.2,0.0,2.2,0.0,A407,A305
avoid_hotspots,6,A313,A309,1.4,0.0,1.4,0.0,A407,A305
avoid_hotspots,7,A309,A305,0.7,0.0,0.7,0.0,A407,A305
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A306
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A306
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A306
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A306
shortest_distance,5,A307,A316,1.8,0.0,1.8,0.0,A407,A306
shortest_distance,6,A316,A306,2.8,0.0,2.8,0.0,A407,A306
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A306
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A306
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A306
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A306
avoid_hotspots,5,A307,A316,1.8,0.0,1.8,0.0,A407,A306
avoid_hotspots,6,A316,A306,2.8,0.0,2.8,0.0,A407,A306
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3063
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3063
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3063
shortest_distance,4,LA Boundary,A3063,1.5,0.0,1.5,0.0,A407,A3063
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3063
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3063
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3063
avoid_hotspots,4,LA Boundary,A3063,1.5,0.0,1.5,0.0,A407,A3063
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A307
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A307
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A307
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A307
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A307
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A307
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A307
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A307
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A308
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A308
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A308
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A308
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A308
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A308
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A308
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A308
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A309
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A309
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A309
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A309
shortest_distance,5,A308,A313,2.2,0.0,2.2,0.0,A407,A309
shortest_distance,6,A313,A309,1.4,0.0,1.4,0.0,A407,A309
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A309
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A309
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A309
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A309
avoid_hotspots,5,A308,A313,2.2,0.0,2.2,0.0,A407,A309
avoid_hotspots,6,A313,A309,1.4,0.0,1.4,0.0,A407,A309
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A310
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A310
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A310
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A310
shortest_distance,5,A308,A311,0.3333333333333333,0.0,0.3333333333333333,0.0,A407,A310
shortest_distance,6,A311,A310,0.7,0.0,0.7,0.0,A407,A310
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A310
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A310
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A310
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A310
avoid_hotspots,5,A308,A311,0.3333333333333333,0.0,0.3333333333333333,0.0,A407,A310
avoid_hotspots,6,A311,A310,0.7,0.0,0.7,0.0,A407,A310
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A311
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A311
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A311
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A311
shortest_distance,5,A308,A311,0.3333333333333333,0.0,0.3333333333333333,0.0,A407,A311
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A311
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A311
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A311
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A311
avoid_hotspots,5,A308,A311,0.3333333333333333,0.0,0.3333333333333333,0.0,A407,A311
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A312
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A312
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A312
shortest_distance,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,A312
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A312
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A312
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A312
avoid_hotspots,4,LA Boundary,A312,3.1,0.0,3.1,0.0,A407,A312
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A312 Church Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A312 Church Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A312 Church Rd
shortest_distance,4,LA Boundary,A312 Church Rd,1.3,0.0,1.3,0.0,A407,A312 Church Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A312 Church Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A312 Church Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A312 Church Rd
avoid_hotspots,4,LA Boundary,A312 Church Rd,1.3,0.0,1.3,0.0,A407,A312 Church Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A312 North Hyde Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A312 North Hyde Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A312 North Hyde Rd
shortest_distance,4,LA Boundary,A3044,0.6,0.0,0.6,0.0,A407,A312 North Hyde Rd
shortest_distance,5,A3044,M4,0.6,0.0,0.6,0.0,A407,A312 North Hyde Rd
shortest_distance,6,M4,A312 North Hyde Rd,0.7625,0.0,0.7625,0.0,A407,A312 North Hyde Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A312 North Hyde Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A312 North Hyde Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A312 North Hyde Rd
avoid_hotspots,4,LA Boundary,A3044,0.6,0.0,0.6,0.0,A407,A312 North Hyde Rd
avoid_hotspots,5,A3044,M4,0.6,0.0,0.6,0.0,A407,A312 North Hyde Rd
avoid_hotspots,6,M4,A312 North Hyde Rd,0.7625,0.0,0.7625,0.0,A407,A312 North Hyde Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A312/A305
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A312/A305
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A312/A305
shortest_distance,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,A312/A305
shortest_distance,5,A314,A312/A305,1.0,0.0,1.0,0.0,A407,A312/A305
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A312/A305
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A312/A305
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A312/A305
avoid_hotspots,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,A312/A305
avoid_hotspots,5,A314,A312/A305,1.0,0.0,1.0,0.0,A407,A312/A305
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A313
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A313
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A313
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A313
shortest_distance,5,A308,A313,2.2,0.0,2.2,0.0,A407,A313
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A313
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A313
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A313
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A313
avoid_hotspots,5,A308,A313,2.2,0.0,2.2,0.0,A407,A313
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A314
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A314
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A314
shortest_distance,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,A314
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A314
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A314
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A314
avoid_hotspots,4,LA Boundary,A314,1.6,0.0,1.6,0.0,A407,A314
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A315
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A315
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A315
shortest_distance,4,LA Boundary,A4,1.3,0.0,1.3,0.0,A407,A315
shortest_distance,5,A4,A315,0.8,0.0,0.8,0.0,A407,A315
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A315
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A315
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A315
avoid_hotspots,4,LA Boundary,A4,1.3,0.0,1.3,0.0,A407,A315
avoid_hotspots,5,A4,A315,0.8,0.0,0.8,0.0,A407,A315
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A315/A3216
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A315/A3216
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A315/A3216
shortest_distance,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A315/A3216
shortest_distance,5,A308,A315/A3216,0.9,0.0,0.9,0.0,A407,A315/A3216
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A315/A3216
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A315/A3216
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A315/A3216
avoid_hotspots,4,LA Boundary,A308,1.619047619047619,0.0,1.619047619047619,0.0,A407,A315/A3216
avoid_hotspots,5,A308,A315/A3216,0.9,0.0,0.9,0.0,A407,A315/A3216
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A316
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A316
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A316
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A316
shortest_distance,5,A307,A316,1.8,0.0,1.8,0.0,A407,A316
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A316
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A316
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A316
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A316
avoid_hotspots,5,A307,A316,1.8,0.0,1.8,0.0,A407,A316
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3200
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3200
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3200
shortest_distance,4,LA Boundary,A3200,0.53,0.0,0.53,0.0,A407,A3200
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3200
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3200
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3200
avoid_hotspots,4,LA Boundary,A3200,0.53,0.0,0.53,0.0,A407,A3200
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3201
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3201
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3201
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3201
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3201
shortest_distance,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3201
shortest_distance,7,A302,A3202,0.2,0.0,0.2,0.0,A407,A3201
shortest_distance,8,A3202,A3201,0.5,0.0,0.5,0.0,A407,A3201
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3201
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3201
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3201
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3201
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3201
avoid_hotspots,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3201
avoid_hotspots,7,A302,A3202,0.2,0.0,0.2,0.0,A407,A3201
avoid_hotspots,8,A3202,A3201,0.5,0.0,0.5,0.0,A407,A3201
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3202
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3202
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3202
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3202
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3202
shortest_distance,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3202
shortest_distance,7,A302,A3202,0.2,0.0,0.2,0.0,A407,A3202
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3202
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3202
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3202
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3202
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3202
avoid_hotspots,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3202
avoid_hotspots,7,A302,A3202,0.2,0.0,0.2,0.0,A407,A3202
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3204
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3204
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3204
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3204
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3204
shortest_distance,6,A23,A3204,0.9,0.0,0.9,0.0,A407,A3204
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3204
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3204
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3204
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3204
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3204
avoid_hotspots,6,A23,A3204,0.9,0.0,0.9,0.0,A407,A3204
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3205
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3205
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3205
shortest_distance,4,LA Boundary,A3036,0.1,0.0,0.1,0.0,A407,A3205
shortest_distance,5,A3036,A3205,1.3,0.0,1.3,0.0,A407,A3205
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3205
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3205
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3205
avoid_hotspots,4,LA Boundary,A3036,0.1,0.0,0.1,0.0,A407,A3205
avoid_hotspots,5,A3036,A3205,1.3,0.0,1.3,0.0,A407,A3205
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3207
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3207
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3207
shortest_distance,4,LA Boundary,A201,0.2,0.6086956521739131,0.44347826086956527,0.24347826086956526,A407,A3207
shortest_distance,5,A201,A300,0.2,0.0,0.2,0.0,A407,A3207
shortest_distance,6,A300,A3,0.2,0.0,0.2,0.0,A407,A3207
shortest_distance,7,A3,A3207,1.0,0.0,1.0,0.0,A407,A3207
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3207
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3207
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3207
avoid_hotspots,4,LA Boundary,A201,0.2,0.6086956521739131,0.44347826086956527,0.24347826086956526,A407,A3207
avoid_hotspots,5,A201,A300,0.2,0.0,0.2,0.0,A407,A3207
avoid_hotspots,6,A300,A3,0.2,0.0,0.2,0.0,A407,A3207
avoid_hotspots,7,A3,A3207,1.0,0.0,1.0,0.0,A407,A3207
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3209
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3209
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3209
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A3209
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A3209
shortest_distance,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A3209
shortest_distance,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A3209
shortest_distance,8,A205,A3209,0.5,0.0,0.5,0.0,A407,A3209
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3209
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3209
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3209
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A3209
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A3209
avoid_hotspots,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A3209
avoid_hotspots,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A3209
avoid_hotspots,8,A205,A3209,0.5,0.0,0.5,0.0,A407,A3209
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3211
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3211
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3211
shortest_distance,4,LA Boundary,A3211,0.2,0.0,0.2,0.0,A407,A3211
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3211
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3211
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3211
avoid_hotspots,4,LA Boundary,A3211,0.2,0.0,0.2,0.0,A407,A3211
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3214
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3214
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3214
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3214
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3214
shortest_distance,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3214
shortest_distance,7,A302,A3214,0.2,0.0,0.2,0.0,A407,A3214
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3214
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3214
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3214
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A3214
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A3214
avoid_hotspots,6,A23,A302,0.3,0.0,0.3,0.0,A407,A3214
avoid_hotspots,7,A302,A3214,0.2,0.0,0.2,0.0,A407,A3214
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3216
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3216
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3216
shortest_distance,4,LA Boundary,A3220,0.3,0.0,0.3,0.0,A407,A3216
shortest_distance,5,A3220,A3216,1.290909090909091,0.0,1.290909090909091,0.0,A407,A3216
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3216
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3216
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3216
avoid_hotspots,4,LA Boundary,A3220,0.3,0.0,0.3,0.0,A407,A3216
avoid_hotspots,5,A3220,A3216,1.290909090909091,0.0,1.290909090909091,0.0,A407,A3216
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3218
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3218
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3218
shortest_distance,4,LA Boundary,A4,1.3,0.0,1.3,0.0,A407,A3218
shortest_distance,5,A4,A3218,0.7,0.0,0.7,0.0,A407,A3218
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3218
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3218
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3218
avoid_hotspots,4,LA Boundary,A4,1.3,0.0,1.3,0.0,A407,A3218
avoid_hotspots,5,A4,A3218,0.7,0.0,0.7,0.0,A407,A3218
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A3219
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A3219
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A3219
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A3219
shortest_distance,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A3219
shortest_distance,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A3219
shortest_distance,7,A298,A219,1.9,0.0,1.9,0.0,A407,A3219
shortest_distance,8,A219,A3219,0.4,0.0,0.4,0.0,A407,A3219
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A3219
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A3219
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A3219
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A3219
avoid_hotspots,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A3219
avoid_hotspots,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A3219
