from_node,to_node,route,step_index,src,dst,length_km,hotspot_rate,weight_km,penalty_km,src_lon,src_lat,dst_lon,dst_lat
A407,A24 Priory Rd,avoid_hotspots,26,A236,A239 Cranmer rd,1.9421465802859263,0.0,1.9421465802859263,0.0,-0.13631110205263158,51.39158411368421,-0.161353997,51.39938901
A407,A24 Priory Rd,avoid_hotspots,27,A239 Cranmer rd,A239,0.535971224271724,0.0,0.535971224271724,0.0,-0.161353997,51.39938901,-0.165650407,51.40339513999999
A407,A24 Priory Rd,avoid_hotspots,28,A239,A24 Priory Rd,2.072221348222983,0.0,2.072221348222983,0.0,-0.165650407,51.40339513999999,-0.17492620739999998,51.421110297999995
A407,A240 Warren Drive North,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A240 Warren Drive North,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A240 Warren Drive North,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A240 Warren Drive North,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A240 Warren Drive North,shortest_distance,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A240 Warren Drive North,shortest_distance,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A240 Warren Drive North,shortest_distance,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A240 Warren Drive North,shortest_distance,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A240 Warren Drive North,shortest_distance,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A240 Warren Drive North,shortest_distance,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A240 Warren Drive North,shortest_distance,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A240 Warren Drive North,shortest_distance,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A240 Warren Drive North,shortest_distance,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A240 Warren Drive North,shortest_distance,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A240 Warren Drive North,shortest_distance,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A240 Warren Drive North,shortest_distance,16,A4001,M4,2.265631027507777,0.0,2.265631027507777,0.0,-0.329854007,51.5095521,-0.3459879641333333,51.49182410266667
A407,A240 Warren Drive North,shortest_distance,17,M4,B363,1.995093039157252,0.0,1.995093039157252,0.0,-0.3459879641333333,51.49182410266667,-0.331062738,51.47647678
A407,A240 Warren Drive North,shortest_distance,18,B363,A316,2.116211033228879,0.0,2.116211033228879,0.0,-0.331062738,51.47647678,-0.3112051874347826,51.46201359130435
A407,A240 Warren Drive North,shortest_distance,19,A316,A305,1.0715130150900392,0.0,1.0715130150900392,0.0,-0.3112051874347826,51.46201359130435,-0.2958295480909091,51.460969756666664
A407,A240 Warren Drive North,shortest_distance,20,A305,A308,2.228720313043015,0.0,2.228720313043015,0.0,-0.2958295480909091,51.460969756666664,-0.27405020010526315,51.446220395263154
A407,A240 Warren Drive North,shortest_distance,21,A308,A307,2.1246813716911084,0.0,2.1246813716911084,0.0,-0.27405020010526315,51.446220395263154,-0.2907234019473684,51.43018660052632
A407,A240 Warren Drive North,shortest_distance,22,A307,A307 Richmond Rd/Eden St,2.037911695717048,0.0,2.037911695717048,0.0,-0.2907234019473684,51.43018660052632,-0.297305851,51.4123248
A407,A240 Warren Drive North,shortest_distance,23,A307 Richmond Rd/Eden St,A2043,3.3671649802968,0.0,3.3671649802968,0.0,-0.297305851,51.4123248,-0.2538869107142857,51.39878279142857
A407,A240 Warren Drive North,shortest_distance,24,A2043,A240 Warren Drive North,0.9661753864355264,0.5217391304347826,1.9743583983682498,1.0081830119327235,-0.2538869107142857,51.39878279142857,-0.262274558,51.39184662
A407,A240 Warren Drive North,avoid_hotspots,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A240 Warren Drive North,avoid_hotspots,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A240 Warren Drive North,avoid_hotspots,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A240 Warren Drive North,avoid_hotspots,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A240 Warren Drive North,avoid_hotspots,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A240 Warren Drive North,avoid_hotspots,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A240 Warren Drive North,avoid_hotspots,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A240 Warren Drive North,avoid_hotspots,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A240 Warren Drive North,avoid_hotspots,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A240 Warren Drive North,avoid_hotspots,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A240 Warren Drive North,avoid_hotspots,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A240 Warren Drive North,avoid_hotspots,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A240 Warren Drive North,avoid_hotspots,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A240 Warren Drive North,avoid_hotspots,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A240 Warren Drive North,avoid_hotspots,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A240 Warren Drive North,avoid_hotspots,16,A4001,M4,2.265631027507777,0.0,2.265631027507777,0.0,-0.329854007,51.5095521,-0.3459879641333333,51.49182410266667
A407,A240 Warren Drive North,avoid_hotspots,17,M4,B363,1.995093039157252,0.0,1.995093039157252,0.0,-0.3459879641333333,51.49182410266667,-0.331062738,51.47647678
A407,A240 Warren Drive North,avoid_hotspots,18,B363,A316,2.116211033228879,0.0,2.116211033228879,0.0,-0.331062738,51.47647678,-0.3112051874347826,51.46201359130435
A407,A240 Warren Drive North,avoid_hotspots,19,A316,A305,1.0715130150900392,0.0,1.0715130150900392,0.0,-0.3112051874347826,51.46201359130435,-0.2958295480909091,51.460969756666664
A407,A240 Warren Drive North,avoid_hotspots,20,A305,A308,2.228720313043015,0.0,2.228720313043015,0.0,-0.2958295480909091,51.460969756666664,-0.27405020010526315,51.446220395263154
A407,A240 Warren Drive North,avoid_hotspots,21,A308,A307,2.1246813716911084,0.0,2.1246813716911084,0.0,-0.27405020010526315,51.446220395263154,-0.2907234019473684,51.43018660052632
A407,A240 Warren Drive North,avoid_hotspots,22,A307,A307 Richmond Rd/Eden St,2.037911695717048,0.0,2.037911695717048,0.0,-0.2907234019473684,51.43018660052632,-0.297305851,51.4123248
A407,A240 Warren Drive North,avoid_hotspots,23,A307 Richmond Rd/Eden St,A3210,1.9821623934721797,0.0,1.9821623934721797,0.0,-0.297305851,51.4123248,-0.3028447106,51.394836872
A407,A240 Warren Drive North,avoid_hotspots,24,A3210,A240 Warren Drive North,2.834422343587188,0.0,2.834422343587188,0.0,-0.3028447106,51.394836872,-0.262274558,51.39184662
A407,A243,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A243,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A243,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A243,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A243,shortest_distance,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A243,shortest_distance,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A243,shortest_distance,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A243,shortest_distance,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A243,shortest_distance,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A243,shortest_distance,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A243,shortest_distance,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A243,shortest_distance,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A243,shortest_distance,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A243,shortest_distance,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A243,shortest_distance,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A243,shortest_distance,16,A4001,M4,2.265631027507777,0.0,2.265631027507777,0.0,-0.329854007,51.5095521,-0.3459879641333333,51.49182410266667
A407,A243,shortest_distance,17,M4,B363,1.995093039157252,0.0,1.995093039157252,0.0,-0.3459879641333333,51.49182410266667,-0.331062738,51.47647678
A407,A243,shortest_distance,18,B363,A316,2.116211033228879,0.0,2.116211033228879,0.0,-0.331062738,51.47647678,-0.3112051874347826,51.46201359130435
A407,A243,shortest_distance,19,A316,A305,1.0715130150900392,0.0,1.0715130150900392,0.0,-0.3112051874347826,51.46201359130435,-0.2958295480909091,51.460969756666664
A407,A243,shortest_distance,20,A305,A308,2.228720313043015,0.0,2.228720313043015,0.0,-0.2958295480909091,51.460969756666664,-0.27405020010526315,51.446220395263154
A407,A243,shortest_distance,21,A308,A307,2.1246813716911084,0.0,2.1246813716911084,0.0,-0.27405020010526315,51.446220395263154,-0.2907234019473684,51.43018660052632
A407,A243,shortest_distance,22,A307,A307 Richmond Rd/Eden St,2.037911695717048,0.0,2.037911695717048,0.0,-0.2907234019473684,51.43018660052632,-0.297305851,51.4123248
A407,A243,shortest_distance,23,A307 Richmond Rd/Eden St,Wheatfield Way,0.2302327247865801,0.0,0.2302327247865801,0.0,-0.297305851,51.4123248,-0.2989885046,51.410539966
A407,A243,shortest_distance,24,Wheatfield Way,A243,3.664724553271857,0.0,3.664724553271857,0.0,-0.2989885046,51.410539966,-0.295690352,51.3776466184
A407,A243,avoid_hotspots,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A243,avoid_hotspots,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A243,avoid_hotspots,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A243,avoid_hotspots,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A243,avoid_hotspots,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A243,avoid_hotspots,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A243,avoid_hotspots,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A243,avoid_hotspots,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A243,avoid_hotspots,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A243,avoid_hotspots,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A243,avoid_hotspots,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A243,avoid_hotspots,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A243,avoid_hotspots,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A243,avoid_hotspots,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A243,avoid_hotspots,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A243,avoid_hotspots,16,A4001,M4,2.265631027507777,0.0,2.265631027507777,0.0,-0.329854007,51.5095521,-0.3459879641333333,51.49182410266667
A407,A243,avoid_hotspots,17,M4,B363,1.995093039157252,0.0,1.995093039157252,0.0,-0.3459879641333333,51.49182410266667,-0.331062738,51.47647678
A407,A243,avoid_hotspots,18,B363,A316,2.116211033228879,0.0,2.116211033228879,0.0,-0.331062738,51.47647678,-0.3112051874347826,51.46201359130435
A407,A243,avoid_hotspots,19,A316,A305,1.0715130150900392,0.0,1.0715130150900392,0.0,-0.3112051874347826,51.46201359130435,-0.2958295480909091,51.460969756666664
A407,A243,avoid_hotspots,20,A305,A308,2.228720313043015,0.0,2.228720313043015,0.0,-0.2958295480909091,51.460969756666664,-0.27405020010526315,51.446220395263154
A407,A243,avoid_hotspots,21,A308,A307,2.1246813716911084,0.0,2.1246813716911084,0.0,-0.27405020010526315,51.446220395263154,-0.2907234019473684,51.43018660052632
A407,A243,avoid_hotspots,22,A307,A307 Richmond Rd/Eden St,2.037911695717048,0.0,2.037911695717048,0.0,-0.2907234019473684,51.43018660052632,-0.297305851,51.4123248
A407,A243,avoid_hotspots,23,A307 Richmond Rd/Eden St,Wheatfield Way,0.2302327247865801,0.0,0.2302327247865801,0.0,-0.297305851,51.4123248,-0.2989885046,51.410539966
A407,A243,avoid_hotspots,24,Wheatfield Way,A243,3.664724553271857,0.0,3.664724553271857,0.0,-0.2989885046,51.410539966,-0.295690352,51.3776466184
A407,A244,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A244,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A244,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A244,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A244,shortest_distance,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A244,shortest_distance,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A244,shortest_distance,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A244,shortest_distance,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A244,shortest_distance,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A244,shortest_distance,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A244,shortest_distance,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A244,shortest_distance,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A244,shortest_distance,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A244,shortest_distance,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A244,shortest_distance,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A244,shortest_distance,16,A4001,3,2.0898274934005503,0.0,2.0898274934005503,0.0,-0.329854007,51.5095521,-0.349111481,51.4950771
A407,A244,shortest_distance,17,3,A3063,1.6646598020616874,0.0,1.6646598020616874,0.0,-0.349111481,51.4950771,-0.3714873771666667,51.489597233333335
A407,A244,shortest_distance,18,A3063,A4,0.4743245832229718,0.0,0.4743245832229718,0.0,-0.3714873771666667,51.489597233333335,-0.3783351048275862,51.48946946724138
A407,A244,shortest_distance,19,A4,A3006,1.7254466714293837,0.0,1.7254466714293837,0.0,-0.3783351048275862,51.48946946724138,-0.3855327138,51.47461365
A407,A244,shortest_distance,20,A3006,A244,1.7786221446443864,0.0,1.7786221446443864,0.0,-0.3855327138,51.47461365,-0.39524770499999995,51.45980725
A407,A244,avoid_hotspots,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A244,avoid_hotspots,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A244,avoid_hotspots,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A244,avoid_hotspots,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A244,avoid_hotspots,5,B414,A4205,1.484099239029587,0.0,1.484099239029587,0.0,-0.184883062,51.53122946,-0.179632358,51.51828862
A407,A244,avoid_hotspots,6,A4205,A4206,1.5145174138509294,0.0,1.5145174138509294,0.0,-0.179632358,51.51828862,-0.195849126,51.50914184
A407,A244,avoid_hotspots,7,A4206,A3220 Addison Crescent,1.486555208911798,0.0,1.486555208911798,0.0,-0.195849126,51.50914184,-0.207813684,51.49803949
A407,A244,avoid_hotspots,8,A3220 Addison Crescent,A219/A4,0.6940088763577961,0.0,0.6940088763577961,0.0,-0.207813684,51.49803949,-0.215210811,51.493826821999996
A407,A244,avoid_hotspots,9,A219/A4,A315 Studland St,0.9892833339295573,0.0,0.9892833339295573,0.0,-0.215210811,51.493826821999996,-0.22937439799999998,51.49264764
A407,A244,avoid_hotspots,10,A315 Studland St,A402 Goldhawk Rd,1.0171329534026714,0.0,1.0171329534026714,0.0,-0.22937439799999998,51.49264764,-0.244008056,51.4934611
A407,A244,avoid_hotspots,11,A402 Goldhawk Rd,A3003,1.9847240518911544,0.0,1.9847240518911544,0.0,-0.244008056,51.4934611,-0.2567152768,51.477461918
A407,A244,avoid_hotspots,12,A3003,A3000,1.9729760534366785,0.0,1.9729760534366785,0.0,-0.2567152768,51.477461918,-0.274130443,51.49150530375
A407,A244,avoid_hotspots,13,A3000,M4 jn2,0.8348431508344388,0.0,0.8348431508344388,0.0,-0.274130443,51.49150530375,-0.28605675174999995,51.49261411916667
A407,A244,avoid_hotspots,14,M4 jn2,A3002,1.6171364307105809,0.0,1.6171364307105809,0.0,-0.28605675174999995,51.49261411916667,-0.30928513494444443,51.494148314444445
A407,A244,avoid_hotspots,15,A3002,A4001,2.227277855027226,0.0,2.227277855027226,0.0,-0.30928513494444443,51.494148314444445,-0.329854007,51.5095521
A407,A244,avoid_hotspots,16,A4001,3,2.0898274934005503,0.0,2.0898274934005503,0.0,-0.329854007,51.5095521,-0.349111481,51.4950771
A407,A244,avoid_hotspots,17,3,A3063,1.6646598020616874,0.0,1.6646598020616874,0.0,-0.349111481,51.4950771,-0.3714873771666667,51.489597233333335
A407,A244,avoid_hotspots,18,A3063,A4,0.4743245832229718,0.0,0.4743245832229718,0.0,-0.3714873771666667,51.489597233333335,-0.3783351048275862,51.48946946724138
A407,A244,avoid_hotspots,19,A4,A3006,1.7254466714293837,0.0,1.7254466714293837,0.0,-0.3783351048275862,51.48946946724138,-0.3855327138,51.47461365
A407,A244,avoid_hotspots,20,A3006,A244,1.7786221446443864,0.0,1.7786221446443864,0.0,-0.3855327138,51.47461365,-0.39524770499999995,51.45980725
A407,A297,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A297,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A297,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A297,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A297,shortest_distance,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A297,shortest_distance,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A297,shortest_distance,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A297,shortest_distance,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A297,shortest_distance,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A297,shortest_distance,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A297,shortest_distance,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A297,shortest_distance,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A297,shortest_distance,13,Horse Guards Road,A3203,0.6746816016586648,0.0,0.6746816016586648,0.0,-0.12844457,51.501170300000005,-0.12067596227272727,51.49750601545455
A407,A297,shortest_distance,14,A3203,A202/A203,0.8834985953818567,0.0,0.8834985953818567,0.0,-0.12067596227272727,51.49750601545455,-0.12213630019999999,51.489612714
A407,A297,shortest_distance,15,A202/A203,Durham St,0.918452989890672,0.0,0.918452989890672,0.0,-0.12213630019999999,51.489612714,-0.114796936,51.48273246
A407,A297,shortest_distance,16,Durham St,A203,1.269027039568604,0.0,1.269027039568604,0.0,-0.114796936,51.48273246,-0.11367396288235294,51.47134127764706
A407,A297,shortest_distance,17,A203,A204/A2217,0.8920885465623164,0.0,0.8920885465623164,0.0,-0.11367396288235294,51.47134127764706,-0.1148430435,51.4633516575
A407,A297,shortest_distance,18,A204/A2217,Morval Road roundabout,0.7504952586728795,0.0,0.7504952586728795,0.0,-0.1148430435,51.4633516575,-0.11192483079999999,51.456851809999996
A407,A297,shortest_distance,19,Morval Road roundabout,A2214,1.641553670402783,0.0,1.641553670402783,0.0,-0.11192483079999999,51.456851809999996,-0.088243489,51.456402479999994
A407,A297,shortest_distance,20,A2214,A2199,1.757862427569006,0.0,1.757862427569006,0.0,-0.088243489,51.456402479999994,-0.073235364,51.44365727
A407,A297,shortest_distance,21,A2199,A2216,1.91012380507806,0.0,1.91012380507806,0.0,-0.073235364,51.44365727,-0.04933464769230769,51.43510572615385
A407,A297,shortest_distance,22,A2216,A215,2.424707735776542,0.0,2.424707735776542,0.0,-0.04933464769230769,51.43510572615385,-0.08121156242857143,51.42613239380953
A407,A297,shortest_distance,23,A215,A212 Church Road,1.7663580722237795,0.0,1.7663580722237795,0.0,-0.08121156242857143,51.42613239380953,-0.087275315,51.41070382000001
