route,edges,total_length_km,total_weight_km,hotspot_edges,hotspot_edge_share,avg_hotspot_rate,max_hotspot_rate,from_node,to_node,same_path
shortest_distance,6,5.0,6.565217391304348,1,0.16666666666666666,0.08695652173913043,0.5217391304347826,A407,Marble Arch,False
avoid_hotspots,6,5.265217391304348,5.265217391304348,0,0.0,0.0,0.0,A407,Marble Arch,False
shortest_distance,8,8.8,10.365217391304348,1,0.125,0.06521739130434782,0.5217391304347826,A407,Morval Rd roundabout,False
avoid_hotspots,8,9.065217391304348,9.065217391304348,0,0.0,0.0,0.0,A407,Morval Rd roundabout,False
shortest_distance,8,9.0,10.565217391304348,1,0.125,0.06521739130434782,0.5217391304347826,A407,Morval Road roundabout,False
avoid_hotspots,8,9.265217391304347,9.265217391304347,0,0.0,0.0,0.0,A407,Morval Road roundabout,False
shortest_distance,7,10.3,11.865217391304348,1,0.14285714285714285,0.07453416149068323,0.5217391304347826,A407,Northumberland Ave,False
avoid_hotspots,7,10.56521739130435,10.56521739130435,0,0.0,0.0,0.0,A407,Northumberland Ave,False
shortest_distance,6,7.039999999999999,8.605217391304347,1,0.16666666666666666,0.08695652173913043,0.5217391304347826,A407,Notting Hill Gate roundabout,False
avoid_hotspots,6,7.305217391304348,7.305217391304348,0,0.0,0.0,0.0,A407,Notting Hill Gate roundabout,False
shortest_distance,6,5.7,7.265217391304348,1,0.16666666666666666,0.08695652173913043,0.5217391304347826,A407,Old Oak Common Lane,False
avoid_hotspots,6,5.965217391304348,5.965217391304348,0,0.0,0.0,0.0,A407,Old Oak Common Lane,False
shortest_distance,7,7.04,8.605217391304347,1,0.14285714285714285,0.07453416149068323,0.5217391304347826,A407,Prince Albert Road,False
avoid_hotspots,7,7.305217391304348,7.305217391304348,0,0.0,0.0,0.0,A407,Prince Albert Road,False
shortest_distance,5,6.6,8.165217391304347,1,0.2,0.10434782608695652,0.5217391304347826,A407,Roman Way,False
avoid_hotspots,5,6.8652173913043475,6.8652173913043475,0,0.0,0.0,0.0,A407,Roman Way,False
shortest_distance,7,9.5,11.065217391304348,1,0.14285714285714285,0.07453416149068323,0.5217391304347826,A407,Rye Lane,False
avoid_hotspots,7,9.765217391304347,9.765217391304347,0,0.0,0.0,0.0,A407,Rye Lane,False
shortest_distance,4,5.4,6.965217391304348,1,0.25,0.13043478260869565,0.5217391304347826,A407,Southend Road (North Cicular Road),False
avoid_hotspots,4,5.665217391304347,5.665217391304347,0,0.0,0.0,0.0,A407,Southend Road (North Cicular Road),False
shortest_distance,5,4.5,6.065217391304348,1,0.2,0.10434782608695652,0.5217391304347826,A407,St Bride St,False
avoid_hotspots,5,4.765217391304348,4.765217391304348,0,0.0,0.0,0.0,A407,St Bride St,False
shortest_distance,9,9.49,11.055217391304348,1,0.1111111111111111,0.057971014492753624,0.5217391304347826,A407,St Matthews Rd,False
avoid_hotspots,9,9.755217391304347,9.755217391304347,0,0.0,0.0,0.0,A407,St Matthews Rd,False
shortest_distance,5,4.5,6.065217391304348,1,0.2,0.10434782608695652,0.5217391304347826,A407,St Pancras Way,False
avoid_hotspots,5,4.765217391304348,4.765217391304348,0,0.0,0.0,0.0,A407,St Pancras Way,False
shortest_distance,5,8.114285714285714,9.679503105590062,1,0.2,0.10434782608695652,0.5217391304347826,A407,Station Rd,False
avoid_hotspots,5,8.379503105590063,8.379503105590063,0,0.0,0.0,0.0,A407,Station Rd,False
shortest_distance,5,5.4,6.965217391304348,1,0.2,0.10434782608695652,0.5217391304347826,A407,Uxbridge Rd,False
avoid_hotspots,5,5.665217391304347,5.665217391304347,0,0.0,0.0,0.0,A407,Uxbridge Rd,False
shortest_distance,4,5.725,7.290217391304347,1,0.25,0.13043478260869565,0.5217391304347826,A407,West Green Rd,False
avoid_hotspots,4,5.990217391304348,5.990217391304348,0,0.0,0.0,0.0,A407,West Green Rd,False
shortest_distance,4,5.3,6.8652173913043475,1,0.25,0.13043478260869565,0.5217391304347826,A407,Westbourne St/Lancaster Terrace,False
avoid_hotspots,4,5.565217391304348,5.565217391304348,0,0.0,0.0,0.0,A407,Westbourne St/Lancaster Terrace,False
shortest_distance,4,5.5,7.065217391304348,1,0.25,0.13043478260869565,0.5217391304347826,A407,Wood Lane / Shepherd's Bush Green,False
avoid_hotspots,4,5.765217391304348,5.765217391304348,0,0.0,0.0,0.0,A407,Wood Lane / Shepherd's Bush Green,False
shortest_distance,4,5.4,6.965217391304348,1,0.25,0.13043478260869565,0.5217391304347826,A407,slip roads to A219,False
avoid_hotspots,4,5.665217391304347,5.665217391304347,0,0.0,0.0,0.0,A407,slip roads to A219,False
